日付,始値,高値,安値,終値,5日平均,25日平均,75日平均,VWAP,出来高,5日平均,25日平均
20200306,    1492.34,    1493.57,    1464.55,    1471.46,1504.13    ,1637.57    ,1691.14    ,           ,         174964,168824         ,146734.36      
20200305,    1522.23,    1522.23,    1508.27,    1515.71,1512.01    ,1646.71    ,1694.19    ,           ,         138384,182248.6       ,143867.6       
20200304,    1488.93,    1513.64,    1485.11,     1502.5,1522.48    ,1653.77    ,1696.78    ,           ,         150767,190800         ,143017.24      
20200303,    1547.29,    1551.99,    1505.12,    1505.12,1543.21    ,1661.78    ,1699.47    ,           ,         176490,194190         ,141708.4       
20200302,    1488.96,    1541.67,    1488.89,    1525.87,1565.84    ,1670.79    ,1702.1     ,           ,         203515,194452.4       ,138510.6       
20200228,    1537.61,    1538.54,    1500.87,    1510.87,1595.47    ,1678.97    ,1704.4     ,           ,         242087,176857.2       ,134566.24      
20200227,    1594.22,    1595.23,    1561.25,    1568.06,1628.19    ,1688.31    ,1706.85    ,           ,         181141,151920.4       ,128889.96      
20200226,    1602.49,    1608.86,    1587.35,    1606.17,1648.95    ,1694.98    ,1708.53    ,           ,         167717,138371.6       ,125294.68      
20200225,    1641.63,    1641.66,    1603.12,    1618.26,1660.86    ,1700.5     ,1709.33    ,           ,         177802,127893.2       ,121870.48      
20200221,    1673.01,     1684.5,    1672.95,       1674,1674.76    ,1705.19    ,1709.98    ,           ,         115539,115651         ,119075.8       
20200220,    1686.25,    1692.55,    1672.38,    1674.48,1680.53    ,1707.38    ,1709.87    ,           ,         117403,119578.2       ,118586.28      
20200219,    1674.38,    1678.02,    1667.91,    1671.86,1688.25    ,1709.64    ,1709.72    ,           ,         113397,120805.8       ,118380.28      
20200218,    1678.87,    1680.43,    1661.67,    1665.71,1697.67    ,1712.39    ,1709.4     ,           ,         115325,126041.8       ,118780.64      
20200217,    1688.24,    1690.16,     1676.7,    1687.77,1708.45    ,1715.17    ,1709.17    ,           ,         116591,126206         ,118534.04      
20200214,    1704.04,     1704.7,    1698.36,    1702.87,1717.33    ,1716.82    ,1708.59    ,           ,         135175,128180.4       ,118456.64      
20200213,     1715.6,     1717.1,    1708.98,    1713.08,1724.15    ,1716.76    ,1707.72    ,           ,         123541,134233.8       ,118862.08      
20200212,    1721.26,    1721.92,    1710.68,    1718.92,1721.9     ,1717.24    ,1706.6     ,           ,         139577,136119.6       ,118552.24      
20200210,    1717.67,    1726.08,    1716.37,    1719.64,1714.96    ,1716.38    ,1705.31    ,           ,         116146,133736.8       ,117848         
20200207,    1739.28,    1740.09,    1728.35,    1732.14,1705.57    ,1716.45    ,1704.03    ,           ,         126463,137667         ,116388.64      
20200206,    1722.95,    1744.43,    1722.28,    1736.98,1696.03    ,1716.49    ,1702.69    ,           ,         165442,139912.8       ,114633.24      
20200205,    1701.79,    1706.69,    1696.03,    1701.83,1683.58    ,1716.26    ,1701.13    ,           ,         132970,134178.6       ,111303         
20200204,    1667.25,    1685.96,    1666.59,    1684.24,1683.21    ,1717.04    ,1699.71    ,           ,         127663,128243.6       ,109090.56      
20200203,    1660.66,    1677.23,    1656.33,    1672.66,1684.82    ,1718.8     ,1698.34    ,           ,         135797,126136         ,107447.44      
20200131,    1684.52,    1699.19,    1683.34,    1684.44,1690.8     ,1721.07    ,1697.13    ,           ,         137692,122585.8       ,105838.68      
20200130,    1693.65,    1695.79,     1667.3,    1674.77,1700       ,1723.02    ,1695.82    ,           ,         136771,114356.4       ,105608.96      
20200129,    1695.65,     1700.3,    1689.76,    1699.95,1711.14    ,1725.47    ,1694.46    ,           ,         103295,107983.4       ,104785.24      
20200128,    1687.53,    1695.72,    1684.75,    1692.28,1719.98    ,1727.01    ,1692.77    ,           ,         117125,107360.4       ,105758.48      
20200127,    1702.98,    1708.95,    1697.17,    1702.57,1728.52    ,1729.21    ,1691.12    ,           ,         118046,102187.2       ,106233.08      
20200124,    1733.72,    1733.95,    1726.32,    1730.44,1736.84    ,1730.58    ,1689.71    ,           ,          96545,95000.4        ,106049         
20200123,    1733.71,    1736.92,     1729.2,     1730.5,1737.84    ,1730.96    ,1688.01    ,           ,         104906,97278.4        ,109930.16      
20200122,    1732.48,    1744.82,    1732.26,    1744.13,1737.48    ,1730.25    ,1686.1     ,           ,         100180,96957.4        ,110311.6       
20200121,    1743.78,    1744.46,    1732.15,    1734.97,1734.87    ,1729.08    ,1684.24    ,           ,          91259,99372          ,110911.2       
20200120,    1741.04,    1745.95,    1740.78,    1744.16,1735.98    ,1728.52    ,1682.75    ,           ,          82112,105801.4       ,111449.28      
20200117,    1737.23,    1737.66,    1732.88,    1735.44,1734.18    ,1727.63    ,1681.1     ,           ,         107935,111211         ,112505.52      
20200116,    1733.27,    1733.87,    1726.71,    1728.72,1732.9     ,1726.75    ,1679.6     ,           ,         103301,112555.2       ,112407.8       
20200115,    1733.79,    1738.45,    1727.37,    1731.06,1727.44    ,1726.06    ,1678.1     ,           ,         112253,120957.2       ,112891.32      
20200114,    1740.91,    1742.05,    1734.83,    1740.53,1726.23    ,1724.95    ,1676.56    ,           ,         123406,121665.6       ,112741.36      
20200110,    1734.22,    1739.38,    1731.27,    1735.16,1717.63    ,1723.59    ,1674.77    ,           ,         109160,121378.6       ,112104.12      
20200109,    1722.19,    1731.67,    1721.04,    1729.05,1714.87    ,1722.77    ,1673.16    ,           ,         114656,115479         ,111525.56      
20200108,    1701.87,    1706.52,    1683.76,     1701.4,1715.69    ,1721.58    ,1671.58    ,           ,         145311,109063.4       ,110917.32      
20200107,    1705.54,    1726.28,    1705.23,    1725.05,1721.65    ,1721.85    ,1670.16    ,           ,         115795,96438.4        ,108804.92      
20200106,     1699.6,    1703.87,    1690.29,    1697.49,1720.93    ,1721.28    ,1668.27    ,           ,         121971,88811.2        ,108484.6       
20191230,    1727.39,    1727.85,    1718.17,    1721.36,1727.07    ,1721.61    ,1666.41    ,           ,          79662,81734          ,110097.72      
20191227,     1735.4,    1738.18,    1731.97,    1733.18,1728.68    ,1720.88    ,1664.14    ,           ,          82578,84917.2        ,110955.28      
20191226,    1721.59,     1731.2,    1720.99,     1731.2,1728.66    ,1719.2     ,1661.53    ,           ,          82186,94791.4        ,112120.6       
20191225,    1727.08,    1728.04,    1720.64,    1721.42,1729.64    ,1717.53    ,1658.91    ,           ,          77659,101589.8       ,114203.44      
20191224,    1730.83,    1732.54,    1726.55,    1728.22,1733.04    ,1716.32    ,1656.04    ,           ,          86585,111583.2       ,116511.96      
20191223,     1737.5,     1737.7,     1728.1,    1729.42,1736.84    ,1715.06    ,1653.14    ,           ,          95578,120064.2       ,117864.88      
20191220,    1736.98,    1738.35,    1727.13,    1733.07,1738.33    ,1713.91    ,1650.16    ,           ,         131949,123637.4       ,118935.64      
20191219,    1736.73,    1741.24,    1732.38,    1736.11,1739.71    ,1712.45    ,1647.21    ,           ,         116178,135962.4       ,119118.24      
20191218,    1745.69,    1746.29,     1736.3,     1738.4,1735.05    ,1710.39    ,1643.93    ,           ,         127626,135615.2       ,120072.72      
20191217,    1746.28,     1747.2,    1738.68,     1747.2,1730.36    ,1708.86    ,1640.62    ,           ,         128990,133124         ,119828.96      
20191216,    1737.86,    1741.98,    1736.87,    1736.87,1725.08    ,1707.36    ,1637.19    ,           ,         113444,128268.2       ,119708.4       
20191213,    1738.45,    1744.82,    1735.04,    1739.98,1722.12    ,1706.05    ,1633.73    ,           ,         193574,127283         ,120135.76      
20191212,    1718.99,    1719.21,    1708.56,    1712.83,1716.79    ,1704.56    ,1630.56    ,           ,         114442,109666.6       ,118900         
20191211,    1720.33,    1721.82,    1712.11,    1714.95,1716.51    ,1703.97    ,1627.7     ,           ,         115170,109856         ,119393.32      
20191210,    1720.67,    1724.08,    1719.14,    1720.77,1714.17    ,1703.15    ,1624.8     ,           ,         104711,108522.8       ,120340.6       
20191209,     1726.1,     1726.2,    1713.65,    1722.07,1711.36    ,1702.09    ,1621.95    ,           ,         108518,109075.6       ,122795.2       
20191206,    1713.08,    1716.52,    1709.49,    1713.36,1709.85    ,1699.86    ,1618.91    ,           ,         105492,106311.2       ,123478.96      
20191205,    1711.94,    1714.32,    1706.68,    1711.41,1707.05    ,1698.01    ,1615.87    ,           ,         115389,105102.8       ,125107.88      
20191204,    1695.73,    1703.33,    1691.15,    1703.27,1706.38    ,1696.19    ,1612.84    ,           ,         108504,100525.2       ,127662.56      
20191203,    1695.91,    1707.15,    1692.86,    1706.73,1707.92    ,1694.57    ,1610.12    ,           ,         107475,100381.8       ,128621         
20191202,    1705.99,    1717.35,    1705.23,    1714.49,1707.72    ,1692.23    ,1607.18    ,           ,          94696,111346.6       ,128380.6       
20191129,    1712.21,    1712.83,    1698.01,    1699.36,1705.41    ,1689.59    ,1604.38    ,           ,          99450,112627.6       ,128996.16      
20191128,    1712.02,     1713.4,    1703.54,    1708.06,1703.81    ,1687.37    ,1601.7     ,           ,          92501,115079.8       ,129799         
20191127,    1710.43,     1714.6,    1709.21,    1710.98,1700.07    ,1684.57    ,1598.92    ,           ,         107787,123431         ,130857.4       
20191126,    1712.61,    1719.57,    1705.04,    1705.71,1696.1     ,1681.28    ,1596.1     ,           ,         162299,128948         ,130112.64      
20191125,    1702.98,    1705.98,     1699.8,    1702.96,1694.3     ,1677.93    ,1593.44    ,           ,         101101,120569.8       ,127949.8       
20191122,    1689.56,    1698.53,    1688.79,    1691.34,1693.85    ,1674.77    ,1591.18    ,           ,         111711,124819         ,128364.88      
20191121,    1686.85,    1690.85,    1665.89,    1689.38,1694.92    ,1672.38    ,1589.52    ,           ,         134257,129779.6       ,129605.68      
20191120,    1689.25,    1697.27,    1684.17,    1691.11,1693.92    ,1669.61    ,1587.87    ,           ,         135372,130936.2       ,129371.72      
20191119,    1696.86,    1700.51,    1691.02,    1696.73,1695.77    ,1665.78    ,1586.33    ,           ,         120408,128168.2       ,128745.4       
20191118,    1696.09,    1700.72,    1693.64,    1700.72,1698.35    ,1661.17    ,1584.62    ,           ,         122347,129281.8       ,128205.52      
20191115,    1686.57,    1699.55,    1684.53,    1696.67,1699.02    ,1656.41    ,1582.9     ,           ,         136514,129638         ,127492.6       
20191114,    1697.84,    1699.92,    1680.04,     1684.4,1700.24    ,1652       ,1581.31    ,           ,         140040,134871.2       ,126485.16      
20191113,    1706.55,    1707.48,    1699.56,    1700.33,1702.98    ,1647.53    ,1579.85    ,           ,         121532,132218.2       ,124569.04      
20191112,    1702.55,    1711.07,    1698.93,    1709.67,1701.81    ,1642.44    ,1578.1     ,           ,         125976,135682.2       ,124121.56      
20191111,    1708.12,    1711.22,    1701.78,    1704.03,1698.7     ,1636.81    ,1576.06    ,           ,         124128,143702.2       ,123977.76      
20191108,    1711.66,    1713.79,    1698.25,    1702.77,1691.2     ,1632.5     ,1574.19    ,           ,         162680,143999         ,123699.2       
20191107,    1693.75,    1699.43,    1692.21,    1698.13,1684.05    ,1628.5     ,1571.94    ,           ,         126775,140706         ,121854.56      
20191106,    1701.35,    1701.35,    1689.04,    1694.45,1677.6     ,1624.09    ,1570.2     ,           ,         138852,151202.2       ,121833.76      
20191105,    1682.85,    1697.39,    1680.91,    1694.16,1671.25    ,1620.48    ,1568.52    ,           ,         166076,149924.8       ,121694.32      
20191101,     1653.8,     1666.5,    1653.72,     1666.5,1662.1     ,1617.65    ,1566.95    ,           ,         125612,137002.6       ,120759.56      
20191031,    1666.36,    1669.91,    1660.35,    1667.01,1658.49    ,1615.79    ,1565.78    ,           ,         146215,133897.2       ,120246.64      
20191030,    1663.85,    1666.35,     1659.2,     1665.9,1653.83    ,1614.03    ,1564.5     ,           ,         179256,128558.4       ,119231.36      
20191029,    1657.26,    1664.43,    1656.78,    1662.68,1648.28    ,1612.04    ,1563.29    ,           ,         132465,116499.4       ,117895.48      
20191028,    1651.13,    1652.75,    1648.09,    1648.43,1641.47    ,1610.16    ,1562.17    ,           ,         101465,107840         ,117929.44      
20191025,    1646.42,    1648.62,    1641.76,    1648.44,1636.18    ,1608.49    ,1561.42    ,           ,         110085,109192.6       ,118755.04      
20191024,     1646.6,    1647.96,    1643.24,    1643.74,1631.32    ,1607.13    ,1560.64    ,           ,         119521,109471.2       ,119696.76      
20191023,    1632.82,    1638.51,    1620.04,    1638.14,1628.88    ,1605.78    ,1559.78    ,           ,         118961,114113.2       ,122118.64      
20191021,    1626.18,    1630.95,    1625.35,     1628.6,1625.29    ,1604.06    ,1559.14    ,           ,          89168,116002.6       ,123689.4       
20191018,    1628.22,    1633.36,    1619.76,    1621.99,1618.62    ,1602.26    ,1558.56    ,           ,         108228,122111.8       ,126864.64      
20191017,    1628.58,    1630.57,    1624.03,    1624.16,1610.51    ,1599.7     ,1557.61    ,           ,         111478,121848.4       ,128204.32      
20191016,    1637.58,    1646.09,    1627.81,    1631.51,1602.02    ,1596.78    ,1556.67    ,           ,         142731,120457.6       ,127602.68      
20191015,     1615.4,    1623.77,    1612.27,     1620.2,1593.01    ,1593       ,1555.37    ,           ,         128408,114177         ,126485.52      
20191011,    1593.54,    1596.58,    1587.36,    1595.27,1583.52    ,1589.57    ,1554.35    ,           ,         119714,106922.8       ,126741.32      
20191010,    1578.79,    1583.05,    1565.04,    1581.42,1579.05    ,1586.03    ,1553.71    ,           ,         106911,105049         ,125553.2       
20191009,     1570.7,    1581.95,     1570.7,     1581.7,1576.54    ,1583.21    ,1553.24    ,           ,         104524,108143         ,124641.68      
20191008,     1580.5,    1588.19,    1579.98,     1586.5,1579.46    ,1580.15    ,1552.95    ,           ,         111328,110671         ,123671.96      
20191007,    1576.33,    1578.75,    1569.16,    1572.75,1582.76    ,1577.16    ,1552.53    ,           ,          92137,111718.2       ,124049.32      
20191004,    1564.68,    1572.96,       1561,     1572.9,1585.77    ,1573.86    ,1551.95    ,           ,         110345,118541.8       ,124328.48      
20191003,    1569.83,    1571.04,    1560.83,    1568.87,1592.04    ,1570.56    ,1551.5     ,           ,         122381,123546         ,123746.64      
20191002,    1590.31,    1597.14,    1589.73,    1596.29,1602.92    ,1567.39    ,1551.21    ,           ,         117164,127611.2       ,123023.24      
20191001,    1595.35,    1607.65,    1595.35,       1603,1607.68    ,1562.66    ,1550.48    ,           ,         116564,126736.2       ,122897.8       
20190930,    1593.18,    1596.21,    1583.02,     1587.8,1611.66    ,1558.63    ,1549.83    ,           ,         126255,127590         ,121863.64      
20190927,     1612.1,    1613.02,    1590.82,    1604.25,1617.35    ,1555.04    ,1549.47    ,           ,         135366,131510.8       ,120710.84      
20190926,    1633.91,    1635.88,    1618.88,    1623.27,1619.63    ,1550.77    ,1548.79    ,           ,         142707,131100.4       ,118901.36      
20190925,    1614.78,    1621.59,    1611.47,    1620.08,1616.3     ,1546.11    ,1547.58    ,           ,         112789,126980         ,116891.96      
20190924,    1618.02,    1629.06,    1617.96,    1622.94,1615.2     ,1541.08    ,1546.31    ,           ,         120833,131147.8       ,116000.36      
20190920,     1622.3,    1625.17,     1613.7,    1616.23,1612.59    ,1535.58    ,1545.07    ,           ,         145859,142994.8       ,115142.72      
20190919,    1613.75,    1626.52,    1612.03,    1615.66,1608.36    ,1530.28    ,1543.51    ,           ,         133314,145469         ,113862.8       
20190918,    1613.31,     1614.1,    1602.45,    1606.62,1601.96    ,1525.63    ,1541.95    ,           ,         122105,152516         ,112783.2       
20190917,    1605.64,    1619.13,    1601.73,    1614.58,1592.24    ,1520.83    ,1540.7     ,           ,         133628,156439         ,113028.96      
20190913,    1602.18,    1610.98,    1593.23,    1609.87,1579.54    ,1516.4     ,1539.59    ,           ,         180068,149000.8       ,112426.4       
20190912,    1592.83,    1600.62,    1588.52,     1595.1,1564.99    ,1511.95    ,1538.62    ,           ,         158230,135947.6       ,109971.92      
20190911,    1563.99,    1583.66,    1563.47,    1583.66,1552.86    ,1508.15    ,1538.03    ,           ,         168549,131262.2       ,108775         
20190910,    1556.24,    1561.52,    1554.87,    1557.99,1537.49    ,1504.77    ,1537.54    ,           ,         141720,115554.6       ,108126.72      
20190909,    1538.49,    1551.11,    1538.13,    1551.11,1528.05    ,1502.69    ,1537.31    ,           ,          96437,104035.2       ,108355.8       
20190906,    1541.05,    1542.38,    1535.81,     1537.1,1518.87    ,1501.98    ,1537.17    ,           ,         114802,100804         ,110674.48      
20190905,    1516.01,    1540.59,    1515.73,    1534.46,1513.82    ,1503.19    ,1537.3     ,           ,         134803,101996         ,111508.12      
20190904,    1505.66,    1510.79,    1501.11,    1506.81,1504.96    ,1504.42    ,1537.51    ,           ,          90011,94858.6        ,111519.52      
20190903,    1502.57,    1514.05,    1502.47,    1510.79,1501.67    ,1507.17    ,1538.15    ,           ,          84123,96016.2        ,112480.72      
20190902,    1506.12,    1509.33,    1504.59,    1505.21,1497.45    ,1509.48    ,1538.73    ,           ,          80281,100050.8       ,112966.36      
20190830,    1502.83,     1512.4,    1501.18,    1511.86,1492.02    ,1512.13    ,1539.16    ,           ,         120762,106800.2       ,113459.84      
20190829,    1492.09,    1493.33,    1481.64,    1490.17,1490.09    ,1514.77    ,1539.59    ,           ,          99116,100789.8       ,112576.16      
20190828,    1489.83,    1492.47,    1487.92,    1490.35,1491.67    ,1518.17    ,1540.19    ,           ,          95799,100453.6       ,112591.72      
20190827,    1491.72,     1494.9,     1488.4,    1489.69,1493.1     ,1521.31    ,1540.86    ,           ,         104296,99319.6        ,112437.8       
20190826,    1474.18,    1480.37,     1465.3,    1478.03,1496.52    ,1523.97    ,1541.66    ,           ,         114028,96954.8        ,111887.16      
20190823,     1496.8,    1503.26,     1496.8,    1502.25,1499.78    ,1527.41    ,1542.63    ,           ,          90710,92249          ,111765.44      
20190822,    1501.87,    1503.09,    1494.69,    1498.06,1496.39    ,1528.69    ,1543.56    ,           ,          97435,93985.4        ,113291.92      
20190821,    1491.94,    1498.04,    1491.27,    1497.51,1493.55    ,1531.47    ,1544.92    ,           ,          90129,97270.6        ,113490.32      
20190820,    1498.27,    1506.77,    1497.21,    1506.77,1493.94    ,1534.31    ,1546.53    ,           ,          92472,100509.6       ,114047.76      
20190819,    1496.03,    1498.32,     1490.3,    1494.33,1489.9     ,1537.1     ,1548.04    ,           ,          90499,107665         ,114467.84      
20190816,    1477.83,     1488.5,       1476,    1485.29,1491.81    ,1540.47    ,1549.61    ,           ,          99392,113278         ,115411.12      
20190815,    1473.82,    1483.87,    1465.91,    1483.85,1494.48    ,1543.91    ,1551.45    ,           ,         113861,117140.8       ,115990.16      
20190814,    1501.43,     1501.9,    1493.85,     1499.5,1497.7     ,1547.55    ,1553.24    ,           ,         106324,120030         ,115390.24      
20190813,    1489.52,    1493.88,    1481.53,    1486.57,1497.64    ,1550.71    ,1554.81    ,           ,         128249,129233.6       ,115450.8       
20190809,    1509.39,    1511.19,    1503.32,    1503.84,1501.5     ,1554.95    ,1556.52    ,           ,         118564,133073.2       ,114053.44      
20190808,    1497.28,     1504.6,    1492.48,    1498.66,1507.43    ,1558.38    ,1558.21    ,           ,         118706,140241.2       ,112598.92      
20190807,    1496.56,    1503.38,    1491.42,    1499.93,1521.17    ,1561.62    ,1559.92    ,           ,         128307,143628.6       ,111886.28      
20190806,    1477.18,    1500.42,    1462.41,    1499.23,1534.21    ,1565.22    ,1561.62    ,           ,         152342,144984.8       ,110762.12      
20190805,    1518.35,     1521.1,    1490.25,    1505.88,1549.48    ,1568.64    ,1563.04    ,           ,         147447,137324.6       ,109478.2       
20190802,    1544.79,    1545.47,    1526.03,    1533.46,1562.02    ,1570.45    ,1564.38    ,           ,         154404,127088         ,108185.4       
20190801,    1556.12,    1568.41,    1553.02,    1567.35,1569.63    ,1571.24    ,1565.37    ,           ,         135643,114730.8       ,106826.68      
20190731,    1562.96,    1570.46,     1562.4,    1565.14,1571.73    ,1569.92    ,1566.05    ,           ,         135088,107336.2       ,105141         
20190730,    1572.69,    1579.16,    1570.44,    1575.58,1573.72    ,1569.06    ,1566.79    ,           ,         114041,100219.6       ,103856.88      
20190729,    1569.59,    1571.61,    1563.26,    1568.57,1572.37    ,1567.94    ,1567.46    ,           ,          96264,95801.6        ,102615.28      
20190726,    1572.09,    1574.28,    1564.67,    1571.52,1569.93    ,1567.04    ,1568.14    ,           ,          92618,94654.8        ,104911.36      
20190725,    1577.26,    1580.85,    1575.54,    1577.85,1568.41    ,1566.57    ,1568.81    ,           ,          98670,98328.2        ,105278.48      
20190724,    1576.42,    1576.42,    1570.56,    1575.09,1559.7     ,1565.67    ,1569.26    ,           ,          99505,104368.6       ,106002.2       
20190723,    1555.69,    1572.89,     1553.4,    1568.82,1558.16    ,1563.81    ,1569.81    ,           ,          91951,104946.6       ,106117.36      
20190722,    1559.24,    1561.88,    1554.52,    1556.37,1558.15    ,1562.65    ,1570.11    ,           ,          90530,107369.4       ,106178.16      
20190719,    1538.83,    1566.07,    1537.45,    1563.96,1562.13    ,1562.26    ,1570.46    ,           ,         110985,109858.2       ,106830.88      
20190718,    1557.65,    1558.66,    1531.31,    1534.27,1565.07    ,1561.36    ,1571.07    ,           ,         128872,110477.4       ,107090.88      
20190717,    1563.99,     1571.1,    1560.67,    1567.41,1572.48    ,1562.16    ,1572.19    ,           ,         102395,107476.6       ,106163.12      
20190716,    1571.94,    1574.56,    1565.64,    1568.74,1573.97    ,1561.92    ,1572.32    ,           ,         104065,106770.2       ,106076.8       
20190712,    1582.41,    1582.41,    1572.59,    1576.31,1575.91    ,1561.29    ,1572.97    ,           ,         102974,107524.8       ,106566.48      
20190711,    1572.45,    1580.25,    1571.38,    1578.63,1579.16    ,1559.53    ,1573.47    ,           ,         114081,105593         ,106471.32      
20190710,    1568.03,    1574.91,    1565.33,    1571.32,1581.39    ,1557.38    ,1573.89    ,           ,         113868,99217          ,106181.72      
20190709,     1581.9,     1587.1,    1571.49,    1574.89,1583.03    ,1555.73    ,1574.46    ,           ,          98863,96621.4        ,106750.8       
20190708,    1588.39,    1588.84,    1576.76,     1578.4,1586.02    ,1552.7     ,1574.83    ,           ,         107838,96889.4        ,107753.52      
20190705,    1590.39,     1593.5,    1587.68,    1592.58,1587.31    ,1549.52    ,1574.96    ,           ,          93315,99370.6        ,108355.76      
20190704,    1586.37,    1589.93,    1585.11,    1589.78,1579.03    ,1546.31    ,1574.95    ,           ,          82201,103733         ,110378.6       
20190703,    1582.81,    1583.02,    1573.27,    1579.54,1571.72    ,1544       ,1575.16    ,           ,         100890,111380         ,111543.88      
20190702,    1584.72,    1590.79,    1583.96,    1589.84,1562.68    ,1542.27    ,1575.19    ,           ,         100203,109902.2       ,112797.44      
20190701,    1573.09,    1585.31,    1568.93,    1584.85,1553.41    ,1540.72    ,1574.96    ,           ,         120244,110458.6       ,115667.8       
20190628,    1550.51,    1554.59,    1544.62,    1551.14,1545.99    ,1539.2     ,1575.18    ,           ,         115127,103010         ,114464.6       
20190627,    1538.14,    1553.27,    1536.75,    1553.27,1544.94    ,1538.81    ,1576.04    ,           ,         120436,110717.8       ,114846.36      
20190626,    1534.94,    1539.92,    1532.23,    1534.34,1546.27    ,1538.3     ,1576.92    ,           ,          93501,106989.8       ,114650.6       
20190625,     1546.4,    1555.15,    1540.13,    1543.49,1550.46    ,1538.77    ,1578.16    ,           ,         102985,111642.2       ,115723.92      
20190624,    1543.57,    1549.79,    1541.15,    1547.74,1547.49    ,1539.05    ,1579.12    ,           ,          83001,111522         ,116622.72      
20190621,    1559.19,    1559.55,    1543.33,     1545.9,1545.89    ,1539.33    ,1579.92    ,           ,         153666,113616         ,118015.64      
20190620,    1559.19,    1562.67,    1555.51,     1559.9,1546.05    ,1539.67    ,1580.91    ,           ,         101796,104252.4       ,117267.08      
20190619,    1546.34,    1556.16,    1544.52,    1555.27,1542.37    ,1538.77    ,1581.68    ,           ,         116763,107390.2       ,119041.56      
20190618,    1539.31,     1544.6,     1525.7,    1528.67,1542.16    ,1538.33    ,1582.55    ,           ,         102384,105173.2       ,120467.2       
20190617,    1542.13,    1547.17,    1539.74,    1539.74,1548.69    ,1538.58    ,1583.63    ,           ,          93471,104743.8       ,123307.36      
20190614,    1543.42,    1547.85,    1535.51,    1546.71,1551.33    ,1538.64    ,1584.61    ,           ,         106848,109311         ,125252.4       
20190613,     1545.5,    1548.92,    1533.01,     1541.5,1548.47    ,1538.75    ,1585.5     ,           ,         117485,108060.4       ,127940.76      
20190612,    1554.98,    1563.45,    1553.99,    1554.22,1545.15    ,1539.11    ,1586.37    ,           ,         105678,105931.6       ,129999.88      
20190611,    1552.28,    1562.47,    1549.76,    1561.32,1540.32    ,1539.84    ,1587.01    ,           ,         100237,110415         ,131757.68      
20190610,    1545.83,    1556.31,    1543.68,    1552.94,1527.88    ,1541.38    ,1587.22    ,           ,         116307,115153.8       ,134007.96      
20190607,     1529.1,    1533.19,       1525,    1532.39,1517.08    ,1543.98    ,1587.71    ,           ,         100595,116471.2       ,134627.88      
20190606,    1526.54,    1532.19,    1524.66,    1524.91,1513.06    ,1547.5     ,1588.47    ,           ,         106841,125129.4       ,135488.16      
20190605,    1520.69,    1531.41,    1518.72,    1530.08,1514.47    ,1550.98    ,1589.11    ,           ,         128095,126027.8       ,136068.84      
20190604,    1501.41,    1503.53,    1490.42,    1499.09,1515.74    ,1554.7     ,1589.23    ,           ,         123931,126854.6       ,134925.96      
20190603,    1491.54,    1501.21,    1490.28,    1498.96,1526.12    ,1559.48    ,1590.16    ,           ,         122894,136460.8       ,133446.72      
20190531,    1521.31,    1523.81,    1511.85,    1512.28,1535.73    ,1564.2     ,1591.27    ,           ,         143886,129914.8       ,132246.88      
20190530,    1526.36,    1532.32,    1521.06,    1531.98,1541.51    ,1568.3     ,1592.21    ,           ,         111333,126071.8       ,131244.48      
20190529,    1535.78,    1538.35,    1524.48,    1536.41,1543.23    ,1572.25    ,1592.87    ,           ,         132229,126913.6       ,131874.96      
20190528,    1546.57,    1554.48,    1545.25,    1550.99,1545.19    ,1575.85    ,1593.25    ,           ,         171962,124534.6       ,130788.8       
20190527,    1542.86,    1548.96,    1539.74,       1547,1545.06    ,1578.93    ,1593.47    ,           ,          90164,115233.2       ,128812.8       
20190524,     1527.2,    1541.22,    1524.71,    1541.21,1546.64    ,1581.27    ,1593.52    ,           ,         124671,120765.2       ,129613.36      
20190523,    1538.92,    1544.64,    1535.66,    1540.58,1549.25    ,1583.88    ,1593.73    ,           ,         115542,122821.4       ,129073.36      
20190522,    1557.01,    1558.65,    1546.09,    1546.21,1548.64    ,1586.56    ,1593.93    ,           ,         120334,128944.6       ,128942.68      
20190521,    1546.85,    1553.54,    1542.49,     1550.3,1548.23    ,1589.47    ,1594.2     ,           ,         125455,135358.6       ,128551.08      
20190520,    1556.02,    1563.69,    1551.29,    1554.92,1545.17    ,1592.26    ,1594.23    ,           ,         117824,144945.2       ,127762.6       
20190517,    1550.44,    1562.37,    1545.61,    1554.25,1542.41    ,1595.09    ,1594.12    ,           ,         134952,149799.8       ,127600.6       
20190516,    1543.42,    1543.42,    1527.98,    1537.55,1541.44    ,1597.72    ,1594.15    ,           ,         146158,157620.8       ,127084.56      
20190515,    1539.32,    1544.15,    1528.32,    1544.15,1544.08    ,1601.09    ,1594.53    ,           ,         152404,162181.8       ,126406.52      
20190514,    1517.41,    1534.98,    1508.85,    1534.98,1549.71    ,1603.79    ,1594.71    ,           ,         173388,161625.6       ,125684.48      
20190513,    1541.23,    1549.48,    1537.09,    1541.14,1562.68    ,1607.03    ,1594.82    ,           ,         142097,158246.8       ,124425.72      
20190510,    1550.48,    1565.01,    1540.13,    1549.42,1578.04    ,1609.05    ,1594.78    ,           ,         174057,156188.4       ,123440.84      
20190509,    1563.32,     1564.8,    1547.79,    1550.71,1592.21    ,1610.38    ,1594.69    ,           ,         168963,145797.4       ,121377.68      
20190508,    1580.47,    1581.15,    1566.62,    1572.33,1604.48    ,1612.74    ,1594.41    ,           ,         149623,136276.4       ,119864.28      
