,国名,date,value,data_name
223,オランダ,2003-03-01,2562.0,tourist_num
224,スイス,2003-03-01,1836.0,tourist_num
225,ベルギー,2003-03-01,1006.0,tourist_num
226,フィンランド,2003-03-01,941.0,tourist_num
227,ポーランド,2003-03-01,344.0,tourist_num
228,デンマーク,2003-03-01,1113.0,tourist_num
229,ノルウェー,2003-03-01,785.0,tourist_num
230,スウェーデン,2003-03-01,1976.0,tourist_num
231,オーストリア,2003-03-01,1072.0,tourist_num
232,アイルランド,2003-03-01,984.0,tourist_num
233,アフリカ計,2003-03-01,2254.0,tourist_num
234,北アメリカ計,2003-03-01,78460.0,tourist_num
235,米国,2003-03-01,63847.0,tourist_num
236,カナダ,2003-03-01,12650.0,tourist_num
237,メキシコ,2003-03-01,1138.0,tourist_num
238,南アメリカ計,2003-03-01,2584.0,tourist_num
239,ポルトガル,2003-03-01,522.0,tourist_num
240,ブラジル,2003-03-01,1152.0,tourist_num
241,スペイン,2003-03-01,1368.0,tourist_num
242,ドイツ,2003-03-01,10711.0,tourist_num
243,韓国,2003-03-01,108871.0,tourist_num
244,中国,2003-03-01,49676.0,tourist_num
245,台湾,2003-03-01,64225.0,tourist_num
246,香港,2003-03-01,18437.0,tourist_num
247,タイ,2003-03-01,8970.0,tourist_num
248,シンガポール,2003-03-01,6682.0,tourist_num
249,マレーシア,2003-03-01,6417.0,tourist_num
250,ロシア,2003-03-01,3323.0,tourist_num
251,インドネシア,2003-03-01,3862.0,tourist_num
252,ベトナム,2003-03-01,1657.0,tourist_num
253,インド,2003-03-01,4291.0,tourist_num
254,イスラエル,2003-03-01,845.0,tourist_num
255,トルコ,2003-03-01,735.0,tourist_num
256,ヨーロッパ計,2003-03-01,65203.0,tourist_num
257,英国,2003-03-01,20696.0,tourist_num
258,フランス,2003-03-01,8747.0,tourist_num
259,フィリピン,2003-03-01,12081.0,tourist_num
260,アジア計,2003-03-01,291767.0,tourist_num
261,オセアニア計,2003-03-01,16196.0,tourist_num
262,総数,2003-03-01,456614.0,tourist_num
263,豪州,2003-03-01,13170.0,tourist_num
264,オセアニア計,2003-04-01,-10.409924487594395,YoY
265,アジア計,2003-04-01,-24.007183000232786,YoY
266,ベルギー,2003-04-01,-14.440078585461691,YoY
267,フィンランド,2003-04-01,-19.576719576719583,YoY
268,ポーランド,2003-04-01,-13.367609254498717,YoY
269,デンマーク,2003-04-01,-1.8418201516793147,YoY
270,ノルウェー,2003-04-01,-22.70803949224259,YoY
271,オーストリア,2003-04-01,7.2447859495060385,YoY
272,豪州,2003-04-01,-10.800328186768098,YoY
273,ポルトガル,2003-04-01,-10.075566750629733,YoY
274,アフリカ計,2003-04-01,-20.850480109739365,YoY
275,北アメリカ計,2003-04-01,-30.13102095069307,YoY
276,米国,2003-04-01,-30.32492070477896,YoY
277,カナダ,2003-04-01,-28.059623430962347,YoY
278,メキシコ,2003-04-01,-36.60714285714286,YoY
279,南アメリカ計,2003-04-01,-41.8188327962764,YoY
280,ブラジル,2003-04-01,-39.06899418121363,YoY
281,スイス,2003-04-01,2.408111533586819,YoY
282,アイルランド,2003-04-01,-24.58100558659217,YoY
283,中国,2003-04-01,-7.895701684387603,YoY
284,スウェーデン,2003-04-01,-12.183288409703508,YoY
285,台湾,2003-04-01,-42.06874173177246,YoY
286,香港,2003-04-01,-46.97547683923706,YoY
287,タイ,2003-04-01,-31.925983841542873,YoY
288,シンガポール,2003-04-01,-54.21466704130374,YoY
289,マレーシア,2003-04-01,-32.99901115976833,YoY
290,インドネシア,2003-04-01,-7.627317531095983,YoY
291,フィリピン,2003-04-01,3.5753715498938448,YoY
292,ベトナム,2003-04-01,27.186963979416802,YoY
293,韓国,2003-04-01,-14.282774636708368,YoY
294,インド,2003-04-01,-24.185068349106203,YoY
295,トルコ,2003-04-01,10.597826086956516,YoY
296,ヨーロッパ計,2003-04-01,-11.796611307954535,YoY
297,英国,2003-04-01,-5.939913255051309,YoY
298,フランス,2003-04-01,-22.35361000568504,YoY
299,ドイツ,2003-04-01,-12.09668224831833,YoY
300,イタリア,2003-04-01,-33.98351648351648,YoY
301,ロシア,2003-04-01,16.867469879518083,YoY
302,スペイン,2003-04-01,-12.913143735588008,YoY
303,イスラエル,2003-04-01,-16.890380313199103,YoY
304,オランダ,2003-04-01,-20.008587376556463,YoY
305,カナダ,2003-04-01,8253.0,tourist_num
306,メキシコ,2003-04-01,710.0,tourist_num
307,ドイツ,2003-04-01,7710.0,tourist_num
308,イタリア,2003-04-01,2403.0,tourist_num
309,ロシア,2003-04-01,3298.0,tourist_num
310,スペイン,2003-04-01,1133.0,tourist_num
311,スウェーデン,2003-04-01,1629.0,tourist_num
312,オランダ,2003-04-01,1863.0,tourist_num
313,スイス,2003-04-01,1616.0,tourist_num
314,ベルギー,2003-04-01,871.0,tourist_num
315,フランス,2003-04-01,6829.0,tourist_num
316,フィンランド,2003-04-01,760.0,tourist_num
317,デンマーク,2003-04-01,906.0,tourist_num
318,ノルウェー,2003-04-01,548.0,tourist_num
